file_name,file_origin,text
EFTA02751890.pdf,court-records-doe-v-indyke-no-120-cv-00484-sdny-2020-1,"JS 44OISDNY       Case 1:20-cv-00484-JGK-DCF ciaoemliS IEEfiled 01/17/20                                                            Page 1 of 2
REV. 06/01 /17
                     The JS.44 civil cover shoot and the information contained herein neither replace nor supplement the filing and service of pleadings or
                     other papers as required by law, except as provided by local rules of coud. This form. approved by the Judicial Conference of the
                     United Slates in September 1974. is requited for use of the Clerk of Coun for the purpose of 'nitrating the chnl docket sheet.



PLAINTIFFS                                                                            DEFENDANTS
JANE DOE,                                                                             DARREN K. INDYKE and RICHARD D. KAHN, in their
                                                                                      capacities as executors of the ESTATE OF JEFFREY E. EPSTEIN,
                                                                                      GHISLAINE MAXWELL, an individual,
ATTORNEYS (FIRM NAME. ADDRESS. AND TELEPHONE NUMBER                                    ATTORNEYS (IF KNOWN)
Panish Shea & Boyle LLP                                                                 Bennet Moskowitz (Attorney for Darren K. Indyke and Richard D. Kahn )
11111 Santa Monica Blvd., Suite 700                                                     875 Third Avenue
Los Angeles, CA 90025
                                                                                        New York. NY 10022
CAUSE OF ACTION (CITE THE U.S. CIVIL STATUTE UNDER WHICH YOU ARE FILING AND WRITE A BRIEF STATEMENT OF                              CAUSE
                 (DO NOT CITE JURISDICTIONAL STATUTES UNLESS DIVERSITY)

28 USC 1332; New York causes of action.

                                                                                                                                             Judge Previously Assigned
Has this action, case, or proceeding, or one essentially the same been previously filed in SDNY at any time? No aYesO


If yes, was this case Vol. 0   Invol.   D Dismissed. No 0          Yes 0      II yes, give date                                    & Case No.


IS THIS AN INTERNATIONAL ANIMATION PAM             No   a          Yes 0

(PLACE AN(x) IN ONE BOX ONLY)                                    NATURE OF SUIT
                            TORTS                                                                                    ACTIONS UNDER STATUTES



CONTRACT                    PERSONAL INJURY              PERSONAL INJURY          FORFEITURE PENALTY                 BANKRUPTCY                    OTHER STATUTES
                                                         1 1387 HEALTHCARE'
( 1110    INSURANCE       1 1310 AIRPLANE                PHARMACEUTICAL PERSONAL 1 1 625 DRUG RELATED                1 1 422 APPEAL                I I 375 FALSE CLAIMS
1 1120                    1 1315 AIRPLANE PRODUCT        INJURYPROOUCT LIABILITY   SEIZURE CC PROPERTY                        28 USC 158           I IsmOui TAM
I 1130    iiiliACT                 LIABILITY             1 1365 PERSONAL PARITY         21 USC 881                     ) 423 WITHDRAWAL              1400 STATE
1 1140    NEGOTIABLE      1 1320 ASSAULT. LIBEL /1               PRCOUCT LABILITY    690 OTHER                                28 USC 157                    REAPPORTIONMENT
          INSTRUMENT               SLANDER               1 1368 ASBESTOS PERSONAL                                                                  [ 1410 ANTITRUST
1 1150    RECOVERY OF     1 1330 FEDERAL                         INJURY PRODUCT                                                                    [ 1430 BASS 6 BANKING
          OVERPAYMENT A            EMPLOYERS                     LIABILITY        PROPERTY RIGHTS                                                  [ I 450 COMMERCE
          ENFORCEMENT              LIABILITY                                                                                                       ( 1480 DEPORTATION
          OF JUDGMENT     1 1340 MARINE                  PERSONAL PROPERTY             1 1820 COPYRIGHTS                                           [ 1470 RACKETEER INFLU-
1 1151    MEDICARE ACT    1 1345  MARINE   PRODUCT                                     1 1830 PATENT                                                        ENCED & CORRUPT
1 1152    RECOVERY OF              LIABILITY               370 OTHER FRAUD               1835 PATENTALGREVIATED NEW DRUG APPLICATION                        ORGANIZATION ACT
          DEFAULTED       1 1350 MOTOR VEHICLE          II 371 TRUTH IN LENDING                                                                             (RICO)
           STUDENT LOANS 1 1355 MOTOR VEHICLE                                          I I    TRADEIAARK                                           I 1480 CONSUMER CEDIT
          (EXCL VETERANS)          PRODUCT LIABILITY                                                            SOCIAL SECURITY                      1490 CABLESATELL  RITE TV
( 1 153   RECOVERY OF     111 360 OTHER PERSONAL
          OVERPAYMENT              INJURY                1 1380 OTHER PERSONAL         LABOR                         [ 1861 HIA 1139511              1850 SECURITIES'
          OF VETERANS     [ 1362 PERSONAL INJURY                 PROPERTY DAMAGE                                     ( 1862 BLACK LUNG (923)               COMMODITIES,
           BENEFITS               MED MALPRACTICE        1 1385 PROPERTY DAMAGE       1 1 710 FAIR LABOR                863 DIM:WNW (40519))               EXCHANGE
  1160     STOCKHOLDERS                                          PRODUCT LIABILITY             STANDARDS ACT           1864 SSID TITLE XVI
           SUITS                                                                      1 1720 LABORMGMT               11865 RS11405191)
  1190    OTHER                                       PRISONER PtMIAS                          RELATIONS                                           1 1890 OTHER STATUTORY
          CONTRACT                                        463 ALIEN OE TMNEE            1 740 RAILWAY LABOR ACT                                            ACTIONS
  1195    CONTRACT
          PRODUCT         ACTIONS UNDER STATUTES
                                                         II
                                                          510 MOTIONS TO
                                                               VACATE SENTENCE
                                                                                        1 751 FAMILY MEDICAL
                                                                                      LEAVE ACT (FMLA)
                                                                                                               FEDERAL TAX SUITS                     1891 AGRICULTURAL ACTS
           LIABILITY                                           28 USC 2255                                     ( I 870 TAXES (U.S. Nenlin or
  1196 FRANCHISE          CIVIL RIGHTS                I 1530 HABEAS CORPUS         I I7900THER LABOR                    Delendant)                   1893 ENVIRONMENTAL
                                                        1535 DEATH PENALTY                  LITIGATION         (1871 IRS-THIRD PARTY                       MATTE RS
                                                                          8. OTHER     7 1 EMPL RET INC                 26 USC 7609
                            1 1440 OTHER CIVIL RIGHTS 1 1 S40 MANOAMLIS            11 9
                                                                                            SECURITY ACT IERISAI
                                                                                                                                                   1 1895 FREEDOM OF
                                     (Non-Prisons)                                                                                                         INFORMATION ACT
REAL PROPERTY                                                                                                                                      ( 1896 ARBITRATION
                            1 )441 VOTING                                          IMIATORATION
( 1210      LAND                442 EMPLOYMENT        PRISONER CARL RIGHTS                                                                         I 899 ADMINISTRATIVE
            CONDEMNATION        443 HOUSING                                                                                                           PROCEDURE ACTIREVIEW OR
                                                                                   1 1 462 NATURALIZATION                                             APPEAL OF AGENCY DECISION
 )220       FORECLOSURE              ACCOMMODATIONS I 1550 CIVIL RIGHTS                     APPLICATION
 1230       RENT LEASE 8    11  445 AMERICANS WITH    1 1555 PRISON   CONDITION        465 OTHER IMMIGRATION
            EJECTMENT                DISABILITIES-    I 1 560 CIVIL DETAINEE                                                                         1 1950 CONSTITUTIONALITY OF
                                     EMPLOYMENT                                                                                                      STATE STATUTES
 1240       TORTS TO LAND                                CONOITIONS OF CONFINEMENT
  245       TORT PRODUCT     11448 AMERICANS WITH
            LIABILITY                DISMILMES -OTHER
 1290       ALL OTHER        1 I 448EDUCATION
            REAL PROPERTY




         Check if demanded M complaint:
                                                                  DO YOU CLAIM THIS CASE IS RELATED TO A CIVIL CASE NOW PENDING IN S.D.N.Y.
         CHECK IF THIS IS ACLASS ACTION                           AS DEFINED BY LOCAL RULE FOR DIVISION OF BUSINESS 137
         UNDER F.R.C.P. 23                                        IF SO, STATE:

DEMAND $                          OTHER                            JUDGE                                                      DOCKET NUMBER

Check YES only if demanded in complaint
JURY DEMAND: ID YES 010                                            NOTE: You must also submit at the time of filing the Statement 01 Relatedness form (Form IH-32).




                                                                                                                                                          EFTA02751890
                    Case 1:20-cv-00484-JGK-DCF                        Document 2              Filed 01/17/20                    Page 2 of 2
(PLACE AN x IN ONE BOX ONLY)                                                ORIGIN
                                                                                                                                                         7 Appeal to Dstrict
0   1 Original       O    2 Removed from          03   Remanded     O 4 Reinstated or       O 5 Transferred from O 6 Multidistnct                    n
      Proceeding            State Cain                 from                Reopened                  (Specify District)
                                                                                                                                l(jTria
                                                                                                                                      gns
                                                                                                                                        atirerred)   ""     jhu
                                                                                                                                                             lacristrfarreJudge
                                                       Appellate
                     O    a. all parties represented   Court
                                                                                                                          O8 Multidistria LiligatiOn (Direct File)
                     O    b. At least One party
                              Is prose.
(PLACE AN x IN ONE BOX ONLY)                                    BASIS OF JURISDICTION                                                  IF DIVERSITY, INDICATE
0 1 U.S. PLAINTIFF        O 2 U.S. DEFENDANT           O 3 FEDERAL QUESTION               [J4 DIVERSITY                                CITIZENSHIP BELOW.
                                                            (U.S. NOT A PARTY)

                                CITIZENSHIP OF PRINCIPAL PARTIES (FOR DIVERSITY CASES ONLY)

       (Place an IX) in one box for Plaintiff and one box for Defendant)

                              PTF   DEF                                                 PTF DEF                                                              PTF     DEF
CITIZEN OF THIS STATE         ft    (4 1       CITIZEN OR SUBJECT OF A                  ( )3 13            INCORPORATED and PRINCIPAL PLACE                  L 15    ( )5
                                                FOREIGN COUNTRY                                            OF BUSINESS IN ANOTHER STATE

CITIZEN OF ANOTHER STATE ir,4 2 ( )2           INCORPORATED or PRINCIPAL PLACE          ( )4 [   4         FOREIGN NATION                                    ( 16      16
                                                OF BUSINESS IN THIS STATE

PLAINTIFF(S) ADDRESS(ES) AND COUNTY(IES)
Jane Doe, Los Angeles , California
do Panish Shea & Boyle LLP
11111 Santa Monica Blvd., Suite 700
Los Angeles, CA 90025


DEFENDANT(S) ADDRESS(ES) AND COUNTY(IES)

Darren K. Indyke, U.S. Virgin Islands
Richard D. Kahn, U.S. Virgin Islands
Ghislaine Maxwell, 116 East 65th Street, New York, NY 10065



DEFENDANT(S) ADDRESS UNKNOWN
REPRESENTATION IS HEREBY MADE THAT. AT THIS TIME. I HAVE BEEN UNABLE. WITH REASONABLE DILIGENCE. TO ASCERTAIN
THE RESIDENCE ADDRESSES OF THE FOLLOWING DEFENDANTS:
    Darren K. Indyke and Richard D. Kahn are sued as executors of the Estate of Jeffrey Epstein. Per 28 U.S.C.
    §1332 , Defendants are deemed citzens of the U.S. Virgin Islands (USVI) , Decedent Jeffrey Epstein's domicile.
    Defendants' residential addresses are unknown to Plaintiff. Their counsel is listed above.


                                                              COURTHOUSE ASSIGNMENT
I hereby certify that this case should be assigned to the courthouse indicated below pursuant to Local Rule for Division of Business 18, 20 or 21.




Check one:    THIS ACTION SHOULD BE ASSIGNED TO:                             O                   PLAINS                   g MANHATTAN
DATE 1/16/2020                                                                                   ADMITTED TO PRACTICE IN THIS DISTRICT
                         SIGNATURE OF ATTORNEY OF RECORD
                                                                                                 brI NO
                                                                                                 I I YES (DATE ADMITTED Mo.        Yr.
RECEIPT ri                                                                                       Attorney Bar Code SI


Magistrate Judge is to be designated by the Clerk of the Court.


Magistrate Judge                                                                                                          is so Designated.


Ruby J. Krajick, Clerk of Court by                              Deputy Clerk, DATED


UNITED STATES DISTRICT COURT (NEW YORK SOUTHERN)




                                                                                                                                                         EFTA02751891
"
